"unit","age","ord_brth","geo","time","values","perc","countryname","region"
"NR",31,"1","AT",2012,2577,6.8,"Austria","Western Europe"
"NR",31,"1","BE",2012,3275,6,"Belgium","Western Europe"
"NR",31,"1","BG",2012,1493,4.3,"Bulgaria","Eastern Europe"
"NR",31,"1","CZ",2012,3573,7,"Czechia","Eastern Europe"
"NR",31,"1","EE",2012,229,4,"Estonia","Eastern Europe"
"NR",31,"1","EL",2012,4136,8.1,"Greece","Southern Europe"
"NR",31,"1","ES",2012,18979,8.1,"Spain","Southern Europe"
"NR",31,"1","HU",2012,2760,6.7,"Hungary","Eastern Europe"
"NR",31,"1","NL",2012,6319,7.7,"Netherlands","Western Europe"
"NR",31,"1","PL",2012,8824,4.7,"Poland","Eastern Europe"
"NR",31,"1","PT",2012,3649,7.5,"Portugal","Southern Europe"
"NR",31,"1","RO",2012,4700,4.7,"Roumania","Eastern Europe"
"NR",32,"1","AT",2012,2079,5.5,"Austria","Western Europe"
"NR",32,"1","BE",2012,2687,4.9,"Belgium","Western Europe"
"NR",32,"1","BG",2012,1239,3.6,"Bulgaria","Eastern Europe"
"NR",32,"1","CZ",2012,3031,5.9,"Czechia","Eastern Europe"
"NR",32,"1","EE",2012,181,3.1,"Estonia","Eastern Europe"
"NR",32,"1","EL",2012,3861,7.6,"Greece","Southern Europe"
"NR",32,"1","ES",2012,19537,8.3,"Spain","Southern Europe"
"NR",32,"1","HU",2012,2375,5.7,"Hungary","Eastern Europe"
"NR",32,"1","NL",2012,5186,6.4,"Netherlands","Western Europe"
"NR",32,"1","PL",2012,6927,3.7,"Poland","Eastern Europe"
"NR",32,"1","PT",2012,3247,6.7,"Portugal","Southern Europe"
"NR",32,"1","RO",2012,3848,3.8,"Roumania","Eastern Europe"
"NR",33,"1","AT",2012,1754,4.6,"Austria","Western Europe"
"NR",33,"1","BE",2012,1995,3.7,"Belgium","Western Europe"
"NR",33,"1","BG",2012,1033,3,"Bulgaria","Eastern Europe"
"NR",33,"1","CZ",2012,2444,4.8,"Czechia","Eastern Europe"
"NR",33,"1","EE",2012,130,2.3,"Estonia","Eastern Europe"
"NR",33,"1","EL",2012,3280,6.4,"Greece","Southern Europe"
"NR",33,"1","ES",2012,18255,7.7,"Spain","Southern Europe"
"NR",33,"1","HU",2012,1996,4.8,"Hungary","Eastern Europe"
"NR",33,"1","NL",2012,4059,5,"Netherlands","Western Europe"
"NR",33,"1","PL",2012,4947,2.6,"Poland","Eastern Europe"
"NR",33,"1","PT",2012,2877,5.9,"Portugal","Southern Europe"
"NR",33,"1","RO",2012,3175,3.2,"Roumania","Eastern Europe"
"NR",34,"1","AT",2012,1464,3.9,"Austria","Western Europe"
"NR",34,"1","BE",2012,1689,3.1,"Belgium","Western Europe"
"NR",34,"1","BG",2012,900,2.6,"Bulgaria","Eastern Europe"
"NR",34,"1","CZ",2012,1935,3.8,"Czechia","Eastern Europe"
"NR",34,"1","EE",2012,116,2,"Estonia","Eastern Europe"
"NR",34,"1","EL",2012,2749,5.4,"Greece","Southern Europe"
"NR",34,"1","ES",2012,16812,7.1,"Spain","Southern Europe"
"NR",34,"1","HU",2012,1822,4.4,"Hungary","Eastern Europe"
"NR",34,"1","NL",2012,3374,4.1,"Netherlands","Western Europe"
"NR",34,"1","PL",2012,3764,2,"Poland","Eastern Europe"
"NR",34,"1","PT",2012,2337,4.8,"Portugal","Southern Europe"
"NR",34,"1","RO",2012,2521,2.5,"Roumania","Eastern Europe"
"NR",35,"1","AT",2012,1232,3.2,"Austria","Western Europe"
"NR",35,"1","BE",2012,1335,2.4,"Belgium","Western Europe"
"NR",35,"1","BG",2012,748,2.1,"Bulgaria","Eastern Europe"
"NR",35,"1","CZ",2012,1461,2.8,"Czechia","Eastern Europe"
"NR",35,"1","EE",2012,86,1.5,"Estonia","Eastern Europe"
"NR",35,"1","EL",2012,2281,4.5,"Greece","Southern Europe"
"NR",35,"1","ES",2012,14740,6.3,"Spain","Southern Europe"
"NR",35,"1","HU",2012,1545,3.7,"Hungary","Eastern Europe"
"NR",35,"1","NL",2012,2598,3.2,"Netherlands","Western Europe"
"NR",35,"1","PL",2012,3002,1.6,"Poland","Eastern Europe"
"NR",35,"1","PT",2012,2007,4.1,"Portugal","Southern Europe"
"NR",35,"1","RO",2012,1975,2,"Roumania","Eastern Europe"
"NR",36,"1","AT",2012,1035,2.7,"Austria","Western Europe"
"NR",36,"1","BE",2012,1036,1.9,"Belgium","Western Europe"
"NR",36,"1","BG",2012,585,1.7,"Bulgaria","Eastern Europe"
"NR",36,"1","CZ",2012,1085,2.1,"Czechia","Eastern Europe"
"NR",36,"1","EE",2012,89,1.5,"Estonia","Eastern Europe"
"NR",36,"1","EL",2012,1814,3.6,"Greece","Southern Europe"
"NR",36,"1","ES",2012,11967,5.1,"Spain","Southern Europe"
"NR",36,"1","HU",2012,1186,2.9,"Hungary","Eastern Europe"
"NR",36,"1","NL",2012,2039,2.5,"Netherlands","Western Europe"
"NR",36,"1","PL",2012,2212,1.2,"Poland","Eastern Europe"
"NR",36,"1","PT",2012,1580,3.3,"Portugal","Southern Europe"
"NR",36,"1","RO",2012,1562,1.6,"Roumania","Eastern Europe"
"NR",37,"1","AT",2012,829,2.2,"Austria","Western Europe"
"NR",37,"1","BE",2012,790,1.4,"Belgium","Western Europe"
"NR",37,"1","BG",2012,472,1.4,"Bulgaria","Eastern Europe"
"NR",37,"1","CZ",2012,738,1.4,"Czechia","Eastern Europe"
"NR",37,"1","EE",2012,60,1,"Estonia","Eastern Europe"
"NR",37,"1","EL",2012,1409,2.8,"Greece","Southern Europe"
"NR",37,"1","ES",2012,9177,3.9,"Spain","Southern Europe"
"NR",37,"1","HU",2012,831,2,"Hungary","Eastern Europe"
"NR",37,"1","NL",2012,1628,2,"Netherlands","Western Europe"
"NR",37,"1","PL",2012,1568,0.8,"Poland","Eastern Europe"
"NR",37,"1","PT",2012,1160,2.4,"Portugal","Southern Europe"
"NR",37,"1","RO",2012,1147,1.1,"Roumania","Eastern Europe"
"NR",38,"1","AT",2012,591,1.6,"Austria","Western Europe"
"NR",38,"1","BE",2012,625,1.1,"Belgium","Western Europe"
"NR",38,"1","BG",2012,324,0.9,"Bulgaria","Eastern Europe"
"NR",38,"1","CZ",2012,492,1,"Czechia","Eastern Europe"
"NR",38,"1","EE",2012,45,0.8,"Estonia","Eastern Europe"
"NR",38,"1","EL",2012,1042,2,"Greece","Southern Europe"
"NR",38,"1","ES",2012,6939,2.9,"Spain","Southern Europe"
"NR",38,"1","HU",2012,526,1.3,"Hungary","Eastern Europe"
"NR",38,"1","NL",2012,1250,1.5,"Netherlands","Western Europe"
"NR",38,"1","PL",2012,1099,0.6,"Poland","Eastern Europe"
"NR",38,"1","PT",2012,826,1.7,"Portugal","Southern Europe"
"NR",38,"1","RO",2012,858,0.9,"Roumania","Eastern Europe"
"NR",39,"1","AT",2012,454,1.2,"Austria","Western Europe"
"NR",39,"1","BE",2012,451,0.8,"Belgium","Western Europe"
"NR",39,"1","BG",2012,232,0.7,"Bulgaria","Eastern Europe"
"NR",39,"1","CZ",2012,324,0.6,"Czechia","Eastern Europe"
"NR",39,"1","EE",2012,40,0.7,"Estonia","Eastern Europe"
"NR",39,"1","EL",2012,801,1.6,"Greece","Southern Europe"
"NR",39,"1","ES",2012,5211,2.2,"Spain","Southern Europe"
"NR",39,"1","HU",2012,343,0.8,"Hungary","Eastern Europe"
"NR",39,"1","NL",2012,963,1.2,"Netherlands","Western Europe"
"NR",39,"1","PL",2012,722,0.4,"Poland","Eastern Europe"
"NR",39,"1","PT",2012,614,1.3,"Portugal","Southern Europe"
"NR",39,"1","RO",2012,538,0.5,"Roumania","Eastern Europe"
"NR",40,"1","AT",2012,374,1,"Austria","Western Europe"
"NR",40,"1","BE",2012,331,0.6,"Belgium","Western Europe"
"NR",40,"1","BG",2012,154,0.4,"Bulgaria","Eastern Europe"
"NR",40,"1","CZ",2012,204,0.4,"Czechia","Eastern Europe"
"NR",40,"1","EE",2012,29,0.5,"Estonia","Eastern Europe"
"NR",40,"1","EL",2012,625,1.2,"Greece","Southern Europe"
"NR",40,"1","ES",2012,3934,1.7,"Spain","Southern Europe"
"NR",40,"1","HU",2012,266,0.6,"Hungary","Eastern Europe"
"NR",40,"1","NL",2012,694,0.9,"Netherlands","Western Europe"
"NR",40,"1","PL",2012,506,0.3,"Poland","Eastern Europe"
"NR",40,"1","PT",2012,456,0.9,"Portugal","Southern Europe"
"NR",40,"1","RO",2012,366,0.4,"Roumania","Eastern Europe"
"NR",41,"1","AT",2012,234,0.6,"Austria","Western Europe"
"NR",41,"1","BE",2012,220,0.4,"Belgium","Western Europe"
"NR",41,"1","BG",2012,103,0.3,"Bulgaria","Eastern Europe"
"NR",41,"1","CZ",2012,122,0.2,"Czechia","Eastern Europe"
"NR",41,"1","EE",2012,17,0.3,"Estonia","Eastern Europe"
"NR",41,"1","EL",2012,399,0.8,"Greece","Southern Europe"
"NR",41,"1","ES",2012,2610,1.1,"Spain","Southern Europe"
"NR",41,"1","HU",2012,145,0.4,"Hungary","Eastern Europe"
"NR",41,"1","NL",2012,445,0.5,"Netherlands","Western Europe"
"NR",41,"1","PL",2012,266,0.1,"Poland","Eastern Europe"
"NR",41,"1","PT",2012,281,0.6,"Portugal","Southern Europe"
"NR",41,"1","RO",2012,277,0.3,"Roumania","Eastern Europe"
"NR",42,"1","AT",2012,125,0.3,"Austria","Western Europe"
"NR",42,"1","BE",2012,132,0.2,"Belgium","Western Europe"
"NR",42,"1","BG",2012,59,0.2,"Bulgaria","Eastern Europe"
"NR",42,"1","CZ",2012,47,0.1,"Czechia","Eastern Europe"
"NR",42,"1","EE",2012,10,0.2,"Estonia","Eastern Europe"
"NR",42,"1","EL",2012,277,0.5,"Greece","Southern Europe"
"NR",42,"1","ES",2012,1669,0.7,"Spain","Southern Europe"
"NR",42,"1","HU",2012,99,0.2,"Hungary","Eastern Europe"
"NR",42,"1","NL",2012,275,0.3,"Netherlands","Western Europe"
"NR",42,"1","PL",2012,142,0.1,"Poland","Eastern Europe"
"NR",42,"1","PT",2012,147,0.3,"Portugal","Southern Europe"
"NR",42,"1","RO",2012,174,0.2,"Roumania","Eastern Europe"
"NR",43,"1","AT",2012,66,0.2,"Austria","Western Europe"
"NR",43,"1","BE",2012,79,0.1,"Belgium","Western Europe"
"NR",43,"1","BG",2012,43,0.1,"Bulgaria","Eastern Europe"
"NR",43,"1","CZ",2012,32,0.1,"Czechia","Eastern Europe"
"NR",43,"1","EE",2012,4,0.1,"Estonia","Eastern Europe"
"NR",43,"1","EL",2012,161,0.3,"Greece","Southern Europe"
"NR",43,"1","ES",2012,916,0.4,"Spain","Southern Europe"
"NR",43,"1","HU",2012,48,0.1,"Hungary","Eastern Europe"
"NR",43,"1","NL",2012,137,0.2,"Netherlands","Western Europe"
"NR",43,"1","PL",2012,83,0,"Poland","Eastern Europe"
"NR",43,"1","PT",2012,93,0.2,"Portugal","Southern Europe"
"NR",43,"1","RO",2012,112,0.1,"Roumania","Eastern Europe"
"NR",44,"1","AT",2012,39,0.1,"Austria","Western Europe"
"NR",44,"1","BE",2012,33,0.1,"Belgium","Western Europe"
"NR",44,"1","BG",2012,14,0,"Bulgaria","Eastern Europe"
"NR",44,"1","CZ",2012,12,0,"Czechia","Eastern Europe"
"NR",44,"1","EE",2012,1,0,"Estonia","Eastern Europe"
"NR",44,"1","EL",2012,129,0.3,"Greece","Southern Europe"
"NR",44,"1","ES",2012,610,0.3,"Spain","Southern Europe"
"NR",44,"1","HU",2012,19,0,"Hungary","Eastern Europe"
"NR",44,"1","NL",2012,63,0.1,"Netherlands","Western Europe"
"NR",44,"1","PL",2012,50,0,"Poland","Eastern Europe"
"NR",44,"1","PT",2012,58,0.1,"Portugal","Southern Europe"
"NR",44,"1","RO",2012,50,0,"Roumania","Eastern Europe"
"NR",45,"1","AT",2012,22,0.1,"Austria","Western Europe"
"NR",45,"1","BE",2012,22,0,"Belgium","Western Europe"
"NR",45,"1","BG",2012,17,0,"Bulgaria","Eastern Europe"
"NR",45,"1","CZ",2012,10,0,"Czechia","Eastern Europe"
"NR",45,"1","EE",2012,0,0,"Estonia","Eastern Europe"
"NR",45,"1","EL",2012,81,0.2,"Greece","Southern Europe"
"NR",45,"1","ES",2012,342,0.1,"Spain","Southern Europe"
"NR",45,"1","HU",2012,4,0,"Hungary","Eastern Europe"
"NR",45,"1","NL",2012,45,0.1,"Netherlands","Western Europe"
"NR",45,"1","PL",2012,18,0,"Poland","Eastern Europe"
"NR",45,"1","PT",2012,32,0.1,"Portugal","Southern Europe"
"NR",45,"1","RO",2012,18,0,"Roumania","Eastern Europe"
"NR",46,"1","AT",2012,13,0,"Austria","Western Europe"
"NR",46,"1","BE",2012,8,0,"Belgium","Western Europe"
"NR",46,"1","BG",2012,9,0,"Bulgaria","Eastern Europe"
"NR",46,"1","CZ",2012,10,0,"Czechia","Eastern Europe"
"NR",46,"1","EE",2012,0,0,"Estonia","Eastern Europe"
"NR",46,"1","EL",2012,55,0.1,"Greece","Southern Europe"
"NR",46,"1","ES",2012,193,0.1,"Spain","Southern Europe"
"NR",46,"1","HU",2012,5,0,"Hungary","Eastern Europe"
"NR",46,"1","NL",2012,15,0,"Netherlands","Western Europe"
"NR",46,"1","PL",2012,6,0,"Poland","Eastern Europe"
"NR",46,"1","PT",2012,17,0,"Portugal","Southern Europe"
"NR",46,"1","RO",2012,3,0,"Roumania","Eastern Europe"
"NR",47,"1","AT",2012,6,0,"Austria","Western Europe"
"NR",47,"1","BE",2012,6,0,"Belgium","Western Europe"
"NR",47,"1","BG",2012,4,0,"Bulgaria","Eastern Europe"
"NR",47,"1","CZ",2012,1,0,"Czechia","Eastern Europe"
"NR",47,"1","EE",2012,1,0,"Estonia","Eastern Europe"
"NR",47,"1","EL",2012,56,0.1,"Greece","Southern Europe"
"NR",47,"1","ES",2012,101,0,"Spain","Southern Europe"
"NR",47,"1","HU",2012,4,0,"Hungary","Eastern Europe"
"NR",47,"1","NL",2012,13,0,"Netherlands","Western Europe"
"NR",47,"1","PL",2012,3,0,"Poland","Eastern Europe"
"NR",47,"1","PT",2012,4,0,"Portugal","Southern Europe"
"NR",47,"1","RO",2012,5,0,"Roumania","Eastern Europe"
"NR",48,"1","AT",2012,5,0,"Austria","Western Europe"
"NR",48,"1","BE",2012,5,0,"Belgium","Western Europe"
"NR",48,"1","BG",2012,6,0,"Bulgaria","Eastern Europe"
"NR",48,"1","CZ",2012,2,0,"Czechia","Eastern Europe"
"NR",48,"1","EE",2012,1,0,"Estonia","Eastern Europe"
"NR",48,"1","EL",2012,32,0.1,"Greece","Southern Europe"
"NR",48,"1","ES",2012,54,0,"Spain","Southern Europe"
"NR",48,"1","HU",2012,1,0,"Hungary","Eastern Europe"
"NR",48,"1","NL",2012,10,0,"Netherlands","Western Europe"
"NR",48,"1","PL",2012,1,0,"Poland","Eastern Europe"
"NR",48,"1","PT",2012,7,0,"Portugal","Southern Europe"
"NR",48,"1","RO",2012,7,0,"Roumania","Eastern Europe"
"NR",49,"1","AT",2012,6,0,"Austria","Western Europe"
"NR",49,"1","BE",2012,4,0,"Belgium","Western Europe"
"NR",49,"1","BG",2012,1,0,"Bulgaria","Eastern Europe"
"NR",49,"1","CZ",2012,1,0,"Czechia","Eastern Europe"
"NR",49,"1","EE",2012,0,0,"Estonia","Eastern Europe"
"NR",49,"1","EL",2012,27,0.1,"Greece","Southern Europe"
"NR",49,"1","ES",2012,41,0,"Spain","Southern Europe"
"NR",49,"1","HU",2012,4,0,"Hungary","Eastern Europe"
"NR",49,"1","NL",2012,11,0,"Netherlands","Western Europe"
"NR",49,"1","PL",2012,1,0,"Poland","Eastern Europe"
"NR",49,"1","PT",2012,6,0,"Portugal","Southern Europe"
"NR",49,"1","RO",2012,1,0,"Roumania","Eastern Europe"
"NR",16,"1","AT",2011,155,0.4,"Austria","Western Europe"
"NR",16,"1","BE",2011,161,0.3,"Belgium","Western Europe"
"NR",16,"1","BG",2011,952,2.6,"Bulgaria","Eastern Europe"
"NR",16,"1","CZ",2011,217,0.4,"Czechia","Eastern Europe"
"NR",16,"1","EE",2011,38,0.6,"Estonia","Eastern Europe"
"NR",16,"1","EL",2011,231,0.4,"Greece","Southern Europe"
"NR",16,"1","ES",2011,871,0.4,"Spain","Southern Europe"
"NR",16,"1","HU",2011,552,1.4,"Hungary","Eastern Europe"
"NR",16,"1","NL",2011,114,0.1,"Netherlands","Western Europe"
"NR",16,"1","PL",2011,941,0.5,"Poland","Eastern Europe"
"NR",16,"1","PT",2011,335,0.7,"Portugal","Southern Europe"
"NR",16,"1","RO",2011,2548,2.6,"Roumania","Eastern Europe"
"NR",17,"1","AT",2011,320,0.9,"Austria","Western Europe"
"NR",17,"1","BE",2011,394,0.7,"Belgium","Western Europe"
"NR",17,"1","BG",2011,1145,3.2,"Bulgaria","Eastern Europe"
"NR",17,"1","CZ",2011,452,0.9,"Czechia","Eastern Europe"
"NR",17,"1","EE",2011,110,1.9,"Estonia","Eastern Europe"
"NR",17,"1","EL",2011,329,0.6,"Greece","Southern Europe"
"NR",17,"1","ES",2011,1641,0.7,"Spain","Southern Europe"
"NR",17,"1","HU",2011,847,2.1,"Hungary","Eastern Europe"
"NR",17,"1","NL",2011,292,0.3,"Netherlands","Western Europe"
"NR",17,"1","PL",2011,2454,1.3,"Poland","Eastern Europe"
"NR",17,"1","PT",2011,607,1.2,"Portugal","Southern Europe"
"NR",17,"1","RO",2011,3381,3.4,"Roumania","Eastern Europe"
"NR",18,"1","AT",2011,585,1.6,"Austria","Western Europe"
"NR",18,"1","BE",2011,709,1.3,"Belgium","Western Europe"
"NR",18,"1","BG",2011,1163,3.2,"Bulgaria","Eastern Europe"
"NR",18,"1","CZ",2011,706,1.4,"Czechia","Eastern Europe"
"NR",18,"1","EE",2011,143,2.4,"Estonia","Eastern Europe"
"NR",18,"1","EL",2011,426,0.8,"Greece","Southern Europe"
"NR",18,"1","ES",2011,2566,1,"Spain","Southern Europe"
"NR",18,"1","HU",2011,974,2.4,"Hungary","Eastern Europe"
"NR",18,"1","NL",2011,634,0.8,"Netherlands","Western Europe"
"NR",18,"1","PL",2011,4442,2.3,"Poland","Eastern Europe"
"NR",18,"1","PT",2011,854,1.7,"Portugal","Southern Europe"
"NR",18,"1","RO",2011,3695,3.7,"Roumania","Eastern Europe"
"NR",19,"1","AT",2011,868,2.3,"Austria","Western Europe"
"NR",19,"1","BE",2011,1159,2.1,"Belgium","Western Europe"
"NR",19,"1","BG",2011,1365,3.8,"Bulgaria","Eastern Europe"
"NR",19,"1","CZ",2011,1183,2.3,"Czechia","Eastern Europe"
"NR",19,"1","EE",2011,213,3.6,"Estonia","Eastern Europe"
"NR",19,"1","EL",2011,716,1.3,"Greece","Southern Europe"
"NR",19,"1","ES",2011,3520,1.4,"Spain","Southern Europe"
"NR",19,"1","HU",2011,1221,3,"Hungary","Eastern Europe"
"NR",19,"1","NL",2011,1093,1.3,"Netherlands","Western Europe"
"NR",19,"1","PL",2011,6453,3.4,"Poland","Eastern Europe"
"NR",19,"1","PT",2011,1284,2.5,"Portugal","Southern Europe"
"NR",19,"1","RO",2011,4327,4.3,"Roumania","Eastern Europe"
"NR",20,"1","AT",2011,1228,3.3,"Austria","Western Europe"
"NR",20,"1","BE",2011,1515,2.7,"Belgium","Western Europe"
"NR",20,"1","BG",2011,1782,5,"Bulgaria","Eastern Europe"
"NR",20,"1","CZ",2011,1449,2.8,"Czechia","Eastern Europe"
"NR",20,"1","EE",2011,296,5,"Estonia","Eastern Europe"
"NR",20,"1","EL",2011,1057,2,"Greece","Southern Europe"
"NR",20,"1","ES",2011,4235,1.7,"Spain","Southern Europe"
"NR",20,"1","HU",2011,1273,3.1,"Hungary","Eastern Europe"
"NR",20,"1","NL",2011,1446,1.7,"Netherlands","Western Europe"
"NR",20,"1","PL",2011,7911,4.1,"Poland","Eastern Europe"
"NR",20,"1","PT",2011,1351,2.6,"Portugal","Southern Europe"
"NR",20,"1","RO",2011,4623,4.6,"Roumania","Eastern Europe"
"NR",21,"1","AT",2011,1430,3.8,"Austria","Western Europe"
"NR",21,"1","BE",2011,1901,3.4,"Belgium","Western Europe"
"NR",21,"1","BG",2011,1795,5,"Bulgaria","Eastern Europe"
"NR",21,"1","CZ",2011,1697,3.3,"Czechia","Eastern Europe"
"NR",21,"1","EE",2011,330,5.6,"Estonia","Eastern Europe"
"NR",21,"1","EL",2011,1300,2.4,"Greece","Southern Europe"
"NR",21,"1","ES",2011,4662,1.9,"Spain","Southern Europe"
"NR",21,"1","HU",2011,1274,3.1,"Hungary","Eastern Europe"
"NR",21,"1","NL",2011,1928,2.3,"Netherlands","Western Europe"
"NR",21,"1","PL",2011,8725,4.6,"Poland","Eastern Europe"
"NR",21,"1","PT",2011,1556,3,"Portugal","Southern Europe"
"NR",21,"1","RO",2011,5707,5.7,"Roumania","Eastern Europe"
"NR",22,"1","AT",2011,1664,4.4,"Austria","Western Europe"
"NR",22,"1","BE",2011,2219,4,"Belgium","Western Europe"
"NR",22,"1","BG",2011,1967,5.5,"Bulgaria","Eastern Europe"
"NR",22,"1","CZ",2011,1908,3.7,"Czechia","Eastern Europe"
"NR",22,"1","EE",2011,382,6.5,"Estonia","Eastern Europe"
"NR",22,"1","EL",2011,1510,2.8,"Greece","Southern Europe"
"NR",22,"1","ES",2011,5113,2.1,"Spain","Southern Europe"
"NR",22,"1","HU",2011,1285,3.2,"Hungary","Eastern Europe"
"NR",22,"1","NL",2011,2482,3,"Netherlands","Western Europe"
"NR",22,"1","PL",2011,9678,5.1,"Poland","Eastern Europe"
"NR",22,"1","PT",2011,1671,3.3,"Portugal","Southern Europe"
"NR",22,"1","RO",2011,5769,5.8,"Roumania","Eastern Europe"
"NR",23,"1","AT",2011,1762,4.7,"Austria","Western Europe"
"NR",23,"1","BE",2011,2740,4.9,"Belgium","Western Europe"
"NR",23,"1","BG",2011,2112,5.9,"Bulgaria","Eastern Europe"
"NR",23,"1","CZ",2011,2123,4.2,"Czechia","Eastern Europe"
"NR",23,"1","EE",2011,407,6.9,"Estonia","Eastern Europe"
"NR",23,"1","EL",2011,1741,3.3,"Greece","Southern Europe"
"NR",23,"1","ES",2011,5708,2.3,"Spain","Southern Europe"
"NR",23,"1","HU",2011,1444,3.6,"Hungary","Eastern Europe"
"NR",23,"1","NL",2011,3400,4.1,"Netherlands","Western Europe"
"NR",23,"1","PL",2011,11066,5.8,"Poland","Eastern Europe"
"NR",23,"1","PT",2011,1775,3.5,"Portugal","Southern Europe"
"NR",23,"1","RO",2011,6073,6.1,"Roumania","Eastern Europe"
"NR",24,"1","AT",2011,1987,5.3,"Austria","Western Europe"
"NR",24,"1","BE",2011,3286,5.9,"Belgium","Western Europe"
"NR",24,"1","BG",2011,2287,6.4,"Bulgaria","Eastern Europe"
"NR",24,"1","CZ",2011,2525,5,"Czechia","Eastern Europe"
"NR",24,"1","EE",2011,472,8,"Estonia","Eastern Europe"
"NR",24,"1","EL",2011,2067,3.9,"Greece","Southern Europe"
"NR",24,"1","ES",2011,6591,2.7,"Spain","Southern Europe"
"NR",24,"1","HU",2011,1734,4.3,"Hungary","Eastern Europe"
"NR",24,"1","NL",2011,4148,5,"Netherlands","Western Europe"
"NR",24,"1","PL",2011,12981,6.8,"Poland","Eastern Europe"
"NR",24,"1","PT",2011,1933,3.8,"Portugal","Southern Europe"
"NR",24,"1","RO",2011,6367,6.4,"Roumania","Eastern Europe"
"NR",25,"1","AT",2011,2239,6,"Austria","Western Europe"
"NR",25,"1","BE",2011,3865,6.9,"Belgium","Western Europe"
"NR",25,"1","BG",2011,2541,7.1,"Bulgaria","Eastern Europe"
"NR",25,"1","CZ",2011,2946,5.8,"Czechia","Eastern Europe"
"NR",25,"1","EE",2011,510,8.7,"Estonia","Eastern Europe"
"NR",25,"1","EL",2011,2392,4.5,"Greece","Southern Europe"
"NR",25,"1","ES",2011,7526,3.1,"Spain","Southern Europe"
"NR",25,"1","HU",2011,2076,5.1,"Hungary","Eastern Europe"
"NR",25,"1","NL",2011,4972,6,"Netherlands","Western Europe"
"NR",25,"1","PL",2011,15196,8,"Poland","Eastern Europe"
"NR",25,"1","PT",2011,2268,4.4,"Portugal","Southern Europe"
"NR",25,"1","RO",2011,6352,6.4,"Roumania","Eastern Europe"
"NR",26,"1","AT",2011,2333,6.2,"Austria","Western Europe"
"NR",26,"1","BE",2011,4541,8.1,"Belgium","Western Europe"
"NR",26,"1","BG",2011,2534,7.1,"Bulgaria","Eastern Europe"
"NR",26,"1","CZ",2011,3640,7.2,"Czechia","Eastern Europe"
"NR",26,"1","EE",2011,425,7.2,"Estonia","Eastern Europe"
"NR",26,"1","EL",2011,2865,5.4,"Greece","Southern Europe"
"NR",26,"1","ES",2011,9075,3.7,"Spain","Southern Europe"
"NR",26,"1","HU",2011,2341,5.8,"Hungary","Eastern Europe"
"NR",26,"1","NL",2011,5727,6.9,"Netherlands","Western Europe"
"NR",26,"1","PL",2011,17270,9.1,"Poland","Eastern Europe"
"NR",26,"1","PT",2011,2732,5.3,"Portugal","Southern Europe"
"NR",26,"1","RO",2011,6619,6.6,"Roumania","Eastern Europe"
"NR",27,"1","AT",2011,2525,6.8,"Austria","Western Europe"
"NR",27,"1","BE",2011,4889,8.7,"Belgium","Western Europe"
"NR",27,"1","BG",2011,2452,6.8,"Bulgaria","Eastern Europe"
"NR",27,"1","CZ",2011,4166,8.2,"Czechia","Eastern Europe"
"NR",27,"1","EE",2011,478,8.1,"Estonia","Eastern Europe"
"NR",27,"1","EL",2011,3217,6,"Greece","Southern Europe"
"NR",27,"1","ES",2011,11067,4.5,"Spain","Southern Europe"
"NR",27,"1","HU",2011,2648,6.5,"Hungary","Eastern Europe"
"NR",27,"1","NL",2011,6161,7.4,"Netherlands","Western Europe"
"NR",27,"1","PL",2011,18120,9.5,"Poland","Eastern Europe"
"NR",27,"1","PT",2011,3191,6.2,"Portugal","Southern Europe"
"NR",27,"1","RO",2011,6145,6.2,"Roumania","Eastern Europe"
"NR",28,"1","AT",2011,2646,7.1,"Austria","Western Europe"
"NR",28,"1","BE",2011,5012,9,"Belgium","Western Europe"
"NR",28,"1","BG",2011,2183,6.1,"Bulgaria","Eastern Europe"
"NR",28,"1","CZ",2011,4453,8.7,"Czechia","Eastern Europe"
"NR",28,"1","EE",2011,380,6.5,"Estonia","Eastern Europe"
"NR",28,"1","EL",2011,3839,7.2,"Greece","Southern Europe"
"NR",28,"1","ES",2011,13770,5.6,"Spain","Southern Europe"
"NR",28,"1","HU",2011,2988,7.4,"Hungary","Eastern Europe"
"NR",28,"1","NL",2011,6729,8.1,"Netherlands","Western Europe"
"NR",28,"1","PL",2011,17024,8.9,"Poland","Eastern Europe"
"NR",28,"1","PT",2011,3742,7.3,"Portugal","Southern Europe"
"NR",28,"1","RO",2011,6021,6,"Roumania","Eastern Europe"
"NR",29,"1","AT",2011,2749,7.3,"Austria","Western Europe"
"NR",29,"1","BE",2011,4685,8.4,"Belgium","Western Europe"
"NR",29,"1","BG",2011,2025,5.6,"Bulgaria","Eastern Europe"
"NR",29,"1","CZ",2011,4425,8.7,"Czechia","Eastern Europe"
"NR",29,"1","EE",2011,348,5.9,"Estonia","Eastern Europe"
"NR",29,"1","EL",2011,4184,7.8,"Greece","Southern Europe"
"NR",29,"1","ES",2011,16814,6.8,"Spain","Southern Europe"
